Kód;Elnevezés;Számla típus;Gyűjtő
48;Passzív időbeli elhatárolások;Forrás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
49;Évi mérlegszámlák;Mérleg;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
491;Nyitómérleg számla;Mérleg;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
492;Zárómérleg számla;Mérleg;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
493;Adózott eredmény elszámolása;Mérleg;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
494;Előző évi eredmény elszámolása;Mérleg;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5;KIADÁSOK;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
50;Kiadások átvezetése;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
51;Anyagköltség;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5101;Víz díj;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5102;Áram díj;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5103;Gáz díj;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5104;Irodai anyagok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5105;Karbantartási segédanyagok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5106;Égők,felszerelési anyagok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5113;Üzemanyag;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5199;Egyéb anyagok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
52;Szolgáltatások költségei;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5201;Csatorna díj;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5204;Kertészet;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5205;Biztonsági költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5206;Kártevő mentesítés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
522;Szemét díjak;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5221;Szemét szállítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5222;Kuka ki-be húzás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5223;Rendkívüli szemét szállítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
523;Takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5231;Épület takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5232;Garázs takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5233;Udvaros takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5234;Nagytakarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5235;Alpin takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5236;Szőnyeg tisztítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5237;Sikosság mentesítés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5238;Rendkívüli takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5239;Egyéb takarítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
527;Üzemeltetés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5271;Közösképviseleti díj;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5272;Könyvelési díj;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5273;Gazdasági ellenőrzés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5274;Gondnokság;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5275;Posta, nyomtatás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5276;Telefon, internet;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5277;Weboldal;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5279;Egyéb üzemeltetési költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5299;Egyéb megbízási-, vállalkozási díjak;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
53;Adminisztratív költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5301;Biztosítás díja;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5302;Bank költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5303;Beszedési költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5304;Jogi költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5305;Szakvélemények;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5306;Hatósági díjak;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5307;Pályázati költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5308;Bérleti díjak;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
54;Bérköltség;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55;Karbantartások, javítások;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
551;Tűzvédelmi rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5510;Hő- és füstelvezető rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55101;Hő- és füstelvezető rendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55102;Hő- és füstelvezető rendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5511;Tűzjelző rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55111;Tűzjelző rendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55112;Tűzjelző rendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5512;CO rendszer;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55121;CO rendszer karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55122;CO rendszer javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5513;Tűzoltó készülékek és fali tűzcsapok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55131;Tűzoltó készülékek és fali tűzcsapok karbantartása;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55132;Tűzoltó készülékek javítása, cseréje;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5514;Tüzivíz nyomásfokozó szivattyú;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55141;Tüzivíz nyomásfokozó szivattyú karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55142;Tüzivíz nyomásfokozó szivattyú javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5515;Tűzgátló ajtók;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55151;Tűzgátló ajtók karbantartása;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55152;Tűzgátló ajtók javítása;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5516;Tűzgátló lezárások, tűz- és füstcsappantyúk;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55161;Tűzgátló lezárások, tűz- és füstcsappantyúk karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55162;Tűzgátló lezárások, tűz- és füstcsappantyúk javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5517;Irányfények, biztonsági világítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55171;Irányfények, biztonsági világítás karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55172;Irányfények, biztonsági világítás javítás, csere;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5518;Tűzvédelmi ellenőrzések;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55181;Tűzvédelmi megbízotti feladatok;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5519;Tűzjelző átjelzés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55190;Tűzriasztás átjelzés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55191;Tűzriasztás átjelzés karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55192;Tűzriasztás átjelzés javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55193;Tűzoltósági kivonulás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
552;Lift költségek;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5521;Lift karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5522;Lift javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5523;Lift ellenőrzés;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5524;Lift felülvizsgálat;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5525;Lift távfelügyelet;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
553;Gépészeti munkák;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
5531;Kazán;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55311;Kazán karbantartás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
55312;Kazán javítás;Kiadás;=IF(EXACT(A3;LEFT(A4;LEN(A3)));1;0)
